sample_id,domain,location,location_key,county,sample_date,compliant,bucket,norms_violation,violated_params,unmeasured_norm_params,n_measured_norm_params
356581,basseinid,Tervise Vabaajakeskuse 25 m bassein,tervise vabaajakeskuse 25 m bassein,,2025-03-26 09:30:00,0,hidden_violation,False,,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|free_chlorine|combined_chlorine|coliforms|ph,0
355382,basseinid,AS Medicum Tervishoiuteenused ujula bassein,as medicum tervishoiuteenused ujula bassein,,2025-03-26 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355628,basseinid,Aura Veekeskuse spordibassein,aura veekeskuse spordibassein,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355633,basseinid,Aura Veekeskuse beebibassein,aura veekeskuse beebibassein,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355636,basseinid,Saunakeskuse kuumaveevann,saunakeskuse kuumaveevann,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355637,basseinid,Saunakeskuse külmaveevann,saunakeskuse külmaveevann,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355767,basseinid,Lossispaa Wagenküll naturaalse temperatuuriga välibassein,lossispaa wagenküll naturaalse temperatuuriga välibassein,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
356152,basseinid,Toila Wellness-keskus Orhidee jääauk,toila wellness keskus orhidee jääauk,,2025-03-26 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
356153,basseinid,Toila Wellness-keskus Orhidee massaažibassein,toila wellness keskus orhidee massaažibassein,,2025-03-26 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
356576,basseinid,Tervise Paradiisi VIP-massaašibassein,tervise paradiisi vip massaašibassein,,2025-03-25 08:30:00,0,hidden_violation,False,,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|free_chlorine|combined_chlorine|coliforms|ph,0
356577,basseinid,Tervise Paradiisi lastebassein,tervise paradiisi lastebassein,,2025-03-25 08:30:00,0,hidden_violation,False,,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|free_chlorine|combined_chlorine|coliforms|ph,0
355324,basseinid,Tondi Tennisekeskuse bassein,tondi tennisekeskuse bassein,,2025-03-25 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355530,basseinid,Johan SPA hotelli välibassein,johan spa hotelli välibassein,,2025-03-25 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355757,basseinid,Lossispaa Wagenküll suur bassein,lossispaa wagenküll suur bassein,,2025-03-25 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates|combined_chlorine,10
355758,basseinid,Lossispaa Wagenküll mullivann,lossispaa wagenküll mullivann,,2025-03-25 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355759,basseinid,Lossispaa Wagenküll Jaapani vann,lossispaa wagenküll jaapani vann,,2025-03-25 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355765,basseinid,Lossispaa Wagenkül soe välibassein,lossispaa wagenkül soe välibassein,,2025-03-25 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354937,basseinid,Randvere Kooli ujula suur bassein,randvere kooli ujula suur bassein,,2025-03-24 10:30:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355163,basseinid,Kose Spordimaja suur bassein,kose spordimaja suur bassein,,2025-03-24 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355176,basseinid,Narva-Jõesuu sanatooriumi sisebassein,narva jõesuu sanatooriumi sisebassein,,2025-03-24 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355181,basseinid,Viimsi Kooli bassein,viimsi kooli bassein,,2025-03-24 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355372,basseinid,Põlva Spordikooli täiskasvanute bassein,põlva spordikooli täiskasvanute bassein,,2025-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355373,basseinid,Põlva Spordikooli lastebassein,põlva spordikooli lastebassein,,2025-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355376,basseinid,Ida-Viru Keskhaigla taastusravi bassein,ida viru keskhaigla taastusravi bassein,,2025-03-24 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355394,basseinid,Tallinki Spa & Conference Hotelli mullivannid,tallinki spa & conference hotelli mullivannid,,2025-03-24 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
355063,basseinid,Tervisekeskus Club 26 VIP bassein,tervisekeskus club 26 vip bassein,,2025-03-21 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355710,basseinid,"Suure-Jaani Tervisekoda mullivann 3,8*3,25 m (ühtses süsteemis beebibasseiniga)",suure jaani tervisekoda mullivann 3 8*3 25 m (ühtses süsteemis beebibasseiniga),,2025-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355711,basseinid,"Suure-Jaani Tervisekoda perebassein 5,0*12,0 m (ühtses süsteemis laste basseiniga)",suure jaani tervisekoda perebassein 5 0*12 0 m (ühtses süsteemis laste basseiniga),,2025-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355712,basseinid,Suure-Jaani Tervisekoda ujumisbassein 25*10 m (3 rada),suure jaani tervisekoda ujumisbassein 25*10 m (3 rada),,2025-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355022,basseinid,"Ring spaa ja saunad, spaabassein (suur bassein)",ring spaa ja saunad spaabassein (suur bassein),,2025-03-20 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355046,basseinid,Hestia Hotel Haapsalu SPA suur bassein,hestia hotel haapsalu spa suur bassein,,2025-03-20 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355047,basseinid,Hestia Hotel Haapsalu SPA mullivann,hestia hotel haapsalu spa mullivann,,2025-03-20 00:00:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355270,basseinid,Pirita Lasteaia bassein,pirita lasteaia bassein,,2025-03-20 00:00:00,1,hidden_pass,True,coliforms,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
354900,basseinid,Loo ujula väike bassein,loo ujula väike bassein,,2025-03-19 10:05:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354931,basseinid,Viimsi SPA Spordiklubi lastebassein,viimsi spa spordiklubi lastebassein,Harju maakond,2025-03-19 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354932,basseinid,Viimsi SPA Saunakeskus Suur bassein,viimsi spa saunakeskus suur bassein,,2025-03-19 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355103,basseinid,Rocca al Mare Hotelli bassein,rocca al mare hotelli bassein,,2025-03-19 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
355154,basseinid,Raja ujula külmaveebassein,raja ujula külmaveebassein,,2025-03-19 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|pseudomonas|combined_chlorine|coliforms|ph,2
355841,basseinid,"Sillamäe spordikompleksi ""Kalev"" ujumisbassein","sillamäe spordikompleksi ""kalev"" ujumisbassein",,2025-03-19 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355843,basseinid,Lasteaia Päikseke bassein,lasteaia päikseke bassein,,2025-03-19 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355844,basseinid,Sillamäe lasteaed Rukkilill bassein (Gagarini tn 7a),sillamäe lasteaed rukkilill bassein (gagarini tn 7a),,2025-03-19 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
356624,basseinid,Tervise Vabaajakeskuse ravibassein,tervise vabaajakeskuse ravibassein,,2025-03-18 08:57:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|ammonium|fluoride|manganese|iron|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms,5
356570,basseinid,Tervise Vabaajakeskuse Jaapani vann,tervise vabaajakeskuse jaapani vann,,2025-03-18 08:56:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
356566,basseinid,Tervise Vabaajakeskuse 25 m bassein,tervise vabaajakeskuse 25 m bassein,,2025-03-18 08:52:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
356562,basseinid,Tervise Paradiisi lastebassein,tervise paradiisi lastebassein,,2025-03-18 08:04:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
356667,basseinid,Tervise Paradiisi lastebassein,tervise paradiisi lastebassein,,2025-03-18 08:04:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|ammonium|fluoride|manganese|iron|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms,5
356609,basseinid,Tervise Paradiisi VIP-massaašibassein,tervise paradiisi vip massaašibassein,,2025-03-18 07:56:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
354809,basseinid,Viimsi SPA 18+ Jaapani vann,viimsi spa 18+ jaapani vann,,2025-03-18 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354810,basseinid,Viimsi SPA 18+ Mullivann,viimsi spa 18+ mullivann,,2025-03-18 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354811,basseinid,Viimsi SPA Saunakeskus Lesila,viimsi spa saunakeskus lesila,,2025-03-18 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354849,basseinid,Hotell Telegraaf bassein,hotell telegraaf bassein,,2025-03-18 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
355534,basseinid,Pärnu haigla väike bassein,pärnu haigla väike bassein,,2025-03-18 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355852,basseinid,Narva Kreenholmi kooli bassein,narva kreenholmi kooli bassein,,2025-03-18 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
374449,basseinid,ESTONIA spaakeskuse SPA & SAUN rababassein,estonia spaakeskuse spa & saun rababassein,,2025-03-18 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
374461,basseinid,Estonia Termid suur bassein,estonia termid suur bassein,,2025-03-18 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354940,basseinid,Saaremaa Toetava Hariduse Keskuse ujula bassein,saaremaa toetava hariduse keskuse ujula bassein,,2025-03-17 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355141,basseinid,Babysport väikelaste teraapia bassein,babysport väikelaste teraapia bassein,,2025-03-17 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354881,basseinid,Kuremaa ujula laste spa bassein (beebi bassein),kuremaa ujula laste spa bassein (beebi bassein),,2025-03-14 08:30:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,9
354882,basseinid,Kuremaa ujula ringvoolu bassein,kuremaa ujula ringvoolu bassein,,2025-03-14 08:30:00,0,hidden_violation,False,,e_coli|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,8
354884,basseinid,Kuremaa ujula laste bassein,kuremaa ujula laste bassein,,2025-03-14 08:30:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,9
354479,basseinid,Mustamäe Elamus SPA 21+ õue külmabassein,mustamäe elamus spa 21+ õue külmabassein,,2025-03-14 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354480,basseinid,Mustamäe Elamus SPA 21+ mullivannid (2),mustamäe elamus spa 21+ mullivannid (2),,2025-03-14 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354486,basseinid,Mustamäe Elamus SPA perespaa mullivannid (3),mustamäe elamus spa perespaa mullivannid (3),,2025-03-14 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354500,basseinid,Magdaleena üksuse (Hea Tervise Keskus) bassein,magdaleena üksuse (hea tervise keskus) bassein,,2025-03-14 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354652,basseinid,Aktiiv Spordiklubi bassein 10*25m,aktiiv spordiklubi bassein 10*25m,,2025-03-14 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354915,basseinid,Vinni Spordikompleksi lastebassein,vinni spordikompleksi lastebassein,,2025-03-13 13:05:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|nitrites|ammonium|fluoride|manganese|iron|color|chlorides|sulfates,9
358052,basseinid,Vinni Spordikompleksi lastebassein,vinni spordikompleksi lastebassein,,2025-03-13 13:05:00,1,hidden_pass,True,turbidity,e_coli|nitrites|ammonium|fluoride|manganese|iron|color|chlorides|sulfates|free_chlorine|combined_chlorine,7
354797,basseinid,Hestia Hotel Strand mullivann,hestia hotel strand mullivann,,2025-03-13 08:30:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms,4
354407,basseinid,Adeli Terviseklubi bassein,adeli terviseklubi bassein,,2025-03-13 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354704,basseinid,Meriton SPA Hotel bassein,meriton spa hotel bassein,,2025-03-13 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
354334,basseinid,Radisson Collection Hotel bassein,radisson collection hotel bassein,,2025-03-12 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354393,basseinid,Paide Spa hotelli ujula mullivann,paide spa hotelli ujula mullivann,,2025-03-12 00:00:00,1,hidden_pass,True,combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354572,basseinid,Jõhvi Spordihalli/Põhikooli bassein,jõhvi spordihalli/põhikooli bassein,,2025-03-12 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354573,basseinid,Jõhvi Kesklinna Kooli bassein,jõhvi kesklinna kooli bassein,,2025-03-12 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354960,basseinid,Kunda Spordikeskuse ujula lastebassein,kunda spordikeskuse ujula lastebassein,,2025-03-12 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355432,basseinid,Vihula mõisa lastebassein mullivanniga,vihula mõisa lastebassein mullivanniga,,2025-03-12 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355433,basseinid,Vihula mõisa külmaveebassein,vihula mõisa külmaveebassein,,2025-03-12 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354593,basseinid,Tartu Tamme Kooli ujula 25x4,tartu tamme kooli ujula 25x4,,2025-03-11 09:50:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,8
354277,basseinid,LaSpa atraktsiooni bassein,laspa atraktsiooni bassein,,2025-03-11 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354533,basseinid,Narva lasteaia Cipollino bassein,narva lasteaia cipollino bassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates|ph,10
354535,basseinid,Narva Vanalinna lasteaia bassein,narva vanalinna lasteaia bassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354545,basseinid,Narva lasteaia Päikene bassein,narva lasteaia päikene bassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354548,basseinid,Narva lasteaia Sipsik bassein,narva lasteaia sipsik bassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354549,basseinid,Narva lasteaia Pingviin väikelastebassein,narva lasteaia pingviin väikelastebassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|color|chlorides|sulfates,10
354550,basseinid,Narva lasteaia Pingviin invabassein,narva lasteaia pingviin invabassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354551,basseinid,Narva Keeltelütseumi bassein,narva keeltelütseumi bassein,,2025-03-11 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354308,basseinid,Kadrina Spordikeskuse beebibassein,kadrina spordikeskuse beebibassein,,2025-03-10 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354576,basseinid,Wiru Spordikeskuse lastebassein,wiru spordikeskuse lastebassein,,2025-03-10 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354578,basseinid,Wiru Spordikeskuse spordibassein,wiru spordikeskuse spordibassein,,2025-03-10 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355035,basseinid,Aqva veekeskuse laste- ja lõbubassein,aqva veekeskuse laste ja lõbubassein,,2025-03-10 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355424,basseinid,Kõrveküla lasteaed Päikeseratas beebibassein,kõrveküla lasteaed päikeseratas beebibassein,,2025-03-10 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355682,basseinid,Tõrva ujula suur bassein,tõrva ujula suur bassein,,2025-03-07 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355685,basseinid,Tõrva ujula laste bassein,tõrva ujula laste bassein,,2025-03-07 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
355686,basseinid,Tõrva ujula mullivannid,tõrva ujula mullivannid,,2025-03-07 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354183,basseinid,Käina ujula väike bassein,käina ujula väike bassein,,2025-03-06 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
355659,basseinid,Lõuna-Eesti Haigla taastusravi bassein,lõuna eesti haigla taastusravi bassein,,2025-03-05 12:30:00,1,hidden_pass,True,combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,9
354699,basseinid,vSpa väikelaste basseini (keskmine ja parempoolne) ühenduses kahe mullivanniga,vspa väikelaste basseini (keskmine ja parempoolne) ühenduses kahe mullivanniga,,2025-03-05 09:45:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms,6
354700,basseinid,vSpa lõõgastusbassein ühenduses akna all oleva laste basseiniga ja saarel oleva kahe mineraalvee mullivanniga,vspa lõõgastusbassein ühenduses akna all oleva laste basseiniga ja saarel oleva kahe mineraalvee mullivanniga,,2025-03-05 09:45:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms,4
354037,basseinid,Tarbja lasteaia ujula bassein,tarbja lasteaia ujula bassein,,2025-03-05 00:00:00,1,hidden_pass,True,combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
354057,basseinid,Tallinki Spa & Conference Hotelli mullivannid,tallinki spa & conference hotelli mullivannid,,2025-03-05 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
354245,basseinid,Tuulte Roosi Lasteaia ujula bassein,tuulte roosi lasteaia ujula bassein,,2025-03-05 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354047,basseinid,Hedon Spa lastebassein,hedon spa lastebassein,,2025-03-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354048,basseinid,Hedon Spa massažibassein,hedon spa massažibassein,,2025-03-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354246,basseinid,Põlva Haigla taastusravi osakonna bassein,põlva haigla taastusravi osakonna bassein,,2025-03-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
354151,basseinid,Tartu H. Masingu kooli ujula bassein,tartu h. masingu kooli ujula bassein,,2025-03-03 07:45:00,1,hidden_pass,True,ph,e_coli|nitrites|fluoride|manganese|iron|turbidity|color|chlorides|sulfates,9
354311,basseinid,Viljandi haigla  bassein,viljandi haigla bassein,,2025-03-03 07:45:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|color|chlorides|sulfates,10
353958,basseinid,ABJFAtrust OÜ bassein Lasnamäe Tervisemajas,abjfatrust oü bassein lasnamäe tervisemajas,,2025-03-03 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
353675,basseinid,Kreutzwaldi Zen-SPA jaapani bassein,kreutzwaldi zen spa jaapani bassein,,2025-02-28 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
353940,basseinid,Kreutzwaldi Zen-SPA jaapani bassein,kreutzwaldi zen spa jaapani bassein,,2025-02-28 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
353945,basseinid,Swissoteli bassein,swissoteli bassein,,2025-02-28 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
353604,basseinid,Loo ujula väike bassein,loo ujula väike bassein,,2025-02-27 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
353605,basseinid,Loo ujula suur bassein,loo ujula suur bassein,,2025-02-27 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
353610,basseinid,Ülemiste City lastebassein,ülemiste city lastebassein,,2025-02-27 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
